Date,DAX,SPY,BAC,JNJ,AAPL,VWAGY
2021-03-19,14621.0,386.970245,38.172871,158.10817,119.60733,33.548748
2021-03-22,14657.209961,390.06015,37.310932,158.562622,122.99649,37.763214
2021-03-23,14662.019531,386.990082,36.557983,158.414444,122.1492,35.55283
2021-03-24,14610.389648,385.022827,36.557983,159.955612,119.707008,32.900368
2021-03-25,14621.360352,387.188812,37.310932,160.014877,120.205414,32.291283
2021-03-26,14748.94043,393.428345,38.321484,162.939133,120.823441,31.957268
2021-03-29,14817.719727,393.229645,37.95491,164.035736,121.002861,34.039944
2021-03-30,15008.610352,392.186371,38.628609,163.018188,119.517616,37.085365
2021-03-31,15008.339844,393.776062,38.33139,162.366165,121.760445,35.660892
2021-04-01,15107.169922,398.028473,39.123974,160.864502,122.607727,34.953571
2021-04-06,15212.679688,403.502991,39.322121,161.41774,125.807495,36.446808
2021-04-07,15176.360352,403.96994,39.678783,161.635086,127.492104,35.646156
2021-04-08,15202.679688,405.887512,39.332027,161.002823,129.94426,34.874977
2021-04-09,15234.160156,408.838379,39.619339,159.303574,132.575836,34.457462
2021-04-12,15215.0,408.987427,39.68869,159.688858,130.821457,34.148006
2021-04-13,15234.360352,410.199524,38.955547,157.554932,134.001266,33.499626
2021-04-14,15209.150391,408.798676,39.510361,157.989624,131.608932,32.841423
2021-04-15,15255.330078,413.190155,38.380928,158.453949,134.07106,33.342442
2021-04-16,15459.75,414.571228,38.787125,160.281616,133.732147,34.894627
2021-04-19,15368.389648,412.534393,38.806938,160.726196,134.409958,34.25116
2021-04-20,15129.509766,409.514008,37.727043,164.470444,132.685501,33.637165
2021-04-21,15195.969727,413.388855,38.361115,164.579117,133.074234,33.676456
2021-04-22,15320.519531,409.613342,38.004448,163.186127,131.519226,33.047726
2021-04-23,15279.620117,414.054535,38.816845,163.522034,133.891632,33.597866
2021-04-26,15296.339844,414.918915,39.044712,162.138931,134.290359,32.831596
2021-04-27,15249.269531,414.829529,39.510361,161.210266,133.961395,32.969135
2021-04-28,15292.179688,414.710297,39.658966,160.02475,133.153992,32.541794
2021-04-29,15154.200195,417.353149,40.728958,162.217957,133.054306,31.534838
2021-04-30,15135.910156,414.610931,40.154335,160.765701,131.040756,31.151705
2021-05-03,15236.469727,415.505157,40.184059,163.21579,132.117294,31.33836
2021-05-04,14856.480469,412.941742,40.619976,165.744873,127.442261,30.130016
2021-05-05,15170.780273,413.070953,41.006363,165.053329,127.691475,30.768572
2021-05-06,15196.740234,416.369537,41.620613,165.71524,129.326233,30.866812
2021-05-07,15399.650391,419.399872,41.78904,166.466064,130.015213,31.574135
2021-05-10,15400.410156,415.246826,41.660244,168.214706,126.660225,31.426775
2021-05-11,15119.75,411.540863,41.184696,166.841476,125.721642,30.729277
2021-05-12,15150.219727,402.797577,40.798309,166.169678,122.586334,30.149664
2021-05-13,15199.679688,407.636169,41.45219,167.908432,124.783043,30.729277
2021-05-14,15416.639648,413.895569,41.967373,168.165298,127.259331,31.750965
2021-05-17,15396.620117,412.842407,42.343849,168.333252,126.081093,32.118382
2021-05-18,15386.580078,409.285492,41.769222,168.392517,124.663223,31.878677
2021-05-19,15113.55957,408.212433,41.580986,168.026993,124.503464,32.075157
2021-05-20,15370.259766,412.603973,41.481911,169.005035,127.119537,32.473026
2021-05-21,15437.509766,412.266174,42.007004,168.896362,125.242355,32.959309
2021-05-25,15465.089844,415.544861,41.620613,169.075302,126.710159,33.499626
2021-05-26,15450.719727,416.369537,41.650337,168.071274,126.660225,33.470154
2021-05-27,15406.730469,416.588104,42.155609,167.81279,125.092575,34.717796
2021-05-28,15519.980469,417.333313,41.997093,168.250198,124.423584,35.528271
2021-06-01,15567.360352,416.965698,42.522179,164.55217,124.09407,36.024376
2021-06-02,15602.709961,417.621429,42.541992,165.218216,124.872902,37.055893
2021-06-03,15632.669922,416.071472,43.029495,165.059158,123.355186,36.839764
2021-06-04,15692.900391,419.876801,43.049397,164.989578,125.701668,36.834854
2021-06-07,15677.150391,419.469452,42.900158,163.866241,125.711655,37.674797
2021-06-08,15640.599609,419.558868,42.661385,162.42482,126.550392,36.093147
2021-06-09,15581.139648,418.932892,42.104237,164.611816,126.939812,35.988029
2021-06-10,15571.219727,420.880249,41.477448,166.093018,125.921341,35.366173
2021-06-11,15693.269531,421.575775,41.646584,163.98555,127.159477,35.572475
2021-06-14,15673.639648,422.519684,41.149132,164.393112,130.28479,35.317055
2021-06-15,15729.519531,421.74469,41.178978,163.518326,129.44606,35.086193
2021-06-16,15710.570313,419.389923,41.407806,163.458664,129.955292,34.206951
2021-06-17,15727.669922,419.250854,39.597084,164.244003,131.592834,34.23642
2021-06-18,15448.040039,413.595001,38.582287,161.023148,130.264832,33.254028
2021-06-21,15603.240234,419.515991,39.54734,162.872162,132.102081,34.472195
2021-06-22,15636.330078,421.75882,39.76622,162.653458,133.779556,33.794346
2021-06-23,15456.389648,421.250458,39.995049,161.669312,133.499985,33.273674
2021-06-24,15589.230469,423.742462,40.621838,162.404922,133.210419,33.391563
2021-06-25,15607.969727,425.24762,41.407806,163.239975,132.910873,33.165611
2021-06-28,15554.179688,426.104889,41.348114,163.051102,134.578369,32.418995
2021-06-29,15690.589844,426.334167,40.68153,163.061035,136.126053,33.096844
2021-06-30,15531.040039,426.693024,41.019794,163.766846,136.755112,32.301105
2021-07-01,15603.80957,429.05545,41.328217,164.979645,137.064651,32.762829
2021-07-02,15650.089844,432.33493,40.940205,167.981796,139.750626,32.728447
2021-07-06,15511.379883,431.547455,39.865707,166.977768,141.807541,31.800085
2021-07-07,15692.709961,433.072571,39.54734,168.409256,144.353729,32.114449
2021-07-08,15420.639648,429.543884,38.582287,168.081207,143.025711,30.847162
2021-07-09,15687.929688,434.129181,39.835865,168.747253,144.892914,32.810966
2021-07-12,15790.509766,435.684204,40.422855,168.478836,144.283829,33.789433
2021-07-13,15789.639648,434.198975,39.65678,168.270081,145.422119,33.008427
2021-07-14,15788.980469,434.846893,38.66188,169.413284,148.926865,33.47998
2021-07-15,15629.660156,433.361664,38.632034,167.375397,148.257874,32.757919
2021-07-16,15540.30957,429.962524,37.726669,167.106995,146.17099,32.339417
2021-07-19,15133.200195,423.612885,36.741718,165.894211,142.236893,31.249945
2021-07-20,15216.269531,429.683441,37.497841,167.454926,145.931351,31.780436
2021-07-21,15422.5,433.162292,38.263916,168.488785,145.18248,33.117474
2021-07-22,15514.540039,434.069366,37.766464,168.975891,146.580383,32.585999
2021-07-23,15669.290039,438.535095,37.507793,170.775192,148.337753,32.849998
2021-07-26,15618.980469,439.611633,37.9356,170.854721,148.76712,33.200001
2021-07-27,15519.129883,437.608063,37.786366,171.64006,146.55043,33.049999
2021-07-28,15570.360352,437.428619,37.9356,171.162888,144.763107,33.325001
2021-07-29,15640.469727,439.242798,38.482796,171.162888,145.422119,33.654999
2021-07-30,15544.389648,437.10965,38.164429,171.18277,145.641785,33.189999
2021-08-02,15568.730469,436.192566,37.766464,171.252365,145.302307,33.470001
2021-08-03,15555.080078,439.741211,38.353458,173.359833,147.139542,34.349998
2021-08-04,15692.129883,437.578156,38.074886,172.335922,146.730164,34.325001
2021-08-05,15744.669922,440.349274,38.821064,172.663971,146.839996,34.255001
2021-08-06,15761.450195,441.076935,39.945305,172.087402,146.139999,35.139999
2021-08-09,15745.410156,440.718079,40.46265,172.683853,146.089996,34.790001
2021-08-10,15770.709961,441.266327,41.218777,172.7435,145.600006,34.91
2021-08-11,15826.089844,442.362823,41.736126,172.773331,145.860001,35.439999
2021-08-12,15937.509766,443.688568,41.935108,174.165054,148.889999,36.669998
2021-08-13,15977.44043,444.496002,41.417759,175.208847,149.100006,36.465
2021-08-16,15925.730469,445.542633,41.079491,176.789459,151.119995,35.360001
2021-08-17,15921.950195,442.622009,40.880508,178.409836,150.190002,34.009998
2021-08-18,15965.969727,437.777496,40.582039,176.143295,146.360001,34.02
2021-08-19,15765.80957,438.455322,39.985096,177.515152,146.699997,32.959999
2021-08-20,15808.040039,441.944153,40.164177,178.380005,148.190002,32.669998
2021-08-23,15852.790039,445.831726,40.701427,177.610001,149.710007,32.73
2021-08-24,15905.849609,446.539429,41.26852,175.389999,149.619995,33.195
2021-08-25,15860.660156,447.47644,41.935108,174.229996,148.360001,33.419998
2021-08-26,15793.620117,444.8349,41.825668,173.300003,147.539993,32.970001
2021-08-27,15851.75,448.812164,42.273373,172.929993,148.600006,33.259998
2021-08-30,15887.30957,450.785828,41.447601,173.660004,153.119995,33.740002
2021-08-31,15835.089844,450.117981,41.537144,173.130005,151.830002,33.43
2021-09-01,15824.290039,450.357178,40.98,173.740005,152.509995,34.400002
2021-09-02,15840.589844,451.742767,41.02,174.929993,153.649994,34.900002
2021-09-03,15781.200195,451.633118,41.049999,175.039993,154.300003,34.18
2021-09-07,15843.089844,450.01828,41.32,172.320007,156.690002,33.849998
2021-09-08,15610.280273,449.470062,40.779999,171.899994,155.110001,32.919998
2021-09-09,15623.150391,447.546234,40.93,168.070007,154.070007,32.84
2021-09-10,15609.80957,444.017517,40.27,166.970001,148.970001,33.042
2021-09-13,15701.419922,445.15387,40.939999,165.800003,149.550003,33.509998
2021-09-14,15722.990234,442.751587,39.84,164.800003,148.119995,33.014999
2021-09-15,15616.0,446.449738,40.139999,165.419998,149.029999,33.279999
2021-09-16,15651.75,445.742004,40.450001,165.220001,148.789993,32.810001
2021-09-17,15490.169922,441.399994,40.5,164.75,146.059998,31.799999
2021-09-20,15132.05957,434.040009,39.110001,163.809998,142.940002,30.485001
2021-09-21,15348.530273,433.630005,39.130001,164.529999,143.429993,30.85
2021-09-22,15506.740234,437.859985,40.139999,163.929993,145.850006,31.18
2021-09-23,15643.969727,443.179993,41.689999,164.860001,146.830002,31.68
2021-09-24,15531.75,443.910004,42.139999,164.360001,146.919998,31.388
2021-09-27,15573.879883,442.640015,43.259998,163.169998,145.369995,32.119999
2021-09-28,15248.55957,433.720001,43.16,162.809998,141.910004,31.719999
